timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779823098.6478674,2026-05-26 14:18:18,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823106.7994633,2026-05-26 14:18:26,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823110.6300848,2026-05-26 14:18:30,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823114.6627245,2026-05-26 14:18:34,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823118.7972195,2026-05-26 14:18:38,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823122.6987498,2026-05-26 14:18:42,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-45,0.3,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823126.6711345,2026-05-26 14:18:46,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-42,0.23,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823130.7519069,2026-05-26 14:18:50,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-44,0.28,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823134.7649226,2026-05-26 14:18:54,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823138.7984715,2026-05-26 14:18:58,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823142.718137,2026-05-26 14:19:02,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823146.7733867,2026-05-26 14:19:06,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823150.718962,2026-05-26 14:19:10,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823154.7258592,2026-05-26 14:19:14,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823158.805697,2026-05-26 14:19:18,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823162.7909207,2026-05-26 14:19:22,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823166.704339,2026-05-26 14:19:26,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823170.716726,2026-05-26 14:19:30,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-51,0.51,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823174.6611693,2026-05-26 14:19:34,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823178.8202376,2026-05-26 14:19:38,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-56,0.77,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823182.7305784,2026-05-26 14:19:42,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-55,0.71,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
